"Feature","Data_Type","Category","Sub_Category","TCGA-23-1023","TCGA-23-1026","TCGA-23-1027","TCGA-23-1029","TCGA-23-1109","TCGA-23-1111","TCGA-23-1114","TCGA-23-1120","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2077","TCGA-23-2078","TCGA-23-2081","TCGA-23-2084","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2409","TCGA-3P-A9WA","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1993","TCGA-57-1994","TCGA-59-A5PD","TCGA-5X-AA5U","TCGA-OY-A56P","TCGA-OY-A56Q","TCGA-WR-A838"
"GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS","num","Molecular","ssGSEA",321.7279382,1736.2209904,26.0251322,582.4277723,667.548695,-1431.6200261,-3359.4460919,40.8464864,-3501.0600504,-2099.8651615,74.5876708,-422.0797177,-72.6364486,0.8970445,-1492.649488,2206.4828566,-283.265911,-1681.1067462,-2715.310244,-3759.8492389,-2730.0189799,3073.2840583,-719.3550501,-917.9111624,908.0280069,73.341685,-1203.7735221,-3863.6795981,-271.8560341,1625.9519898,-1097.9740882,1106.1557189,2026.8023504,1214.6743225,592.309803,45.782264,99.339442,-721.6250566,-2839.7096008,1410.1869635,-2455.2242792,-4217.80136,490.1912997,-1387.9381495,-42.6088049,-5483.6337833,1508.7966702,377.6846617,-385.5765925,-688.4482744,723.6177077,1139.646096,1562.9809665,-4874.5324961,-4128.7768608,-2806.0853201,1777.3911555,2775.8417435,1052.094543,-3381.7105398,-2150.130835,-602.0223413,-4344.410662,-2739.6671267
"GO_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS","num","Molecular","ssGSEA",-1593.1016689,-0.4741845,-402.6034761,-2698.6940771,-1689.8286042,-2019.571574,-1071.6629753,-2764.4813608,-2493.9588829,-1858.2840737,-3068.0407375,-2903.1441529,-664.892488,391.9472076,-2100.4126962,-2078.9598803,-682.7194414,-5624.7548042,-3412.7326219,975.2649072,-2683.8174795,-460.1161903,-3163.9861588,628.3955358,-1017.2476566,1766.9593183,-2428.118689,-3943.3165988,1859.9286134,966.3779759,-770.1629498,999.585543,-438.7237451,-685.7185469,-1326.8147331,248.1418299,283.4074719,655.7136857,-4247.3257206,-2651.2429033,-2109.472959,-2550.8586381,-954.1130681,-1005.6568135,-816.8126817,-2935.8417513,-1917.2463526,-3443.4995247,-441.9652047,-2395.1926816,-902.2297061,-649.6609022,515.6487078,-2504.3359031,-2066.4312337,-1026.1337582,-702.1838771,-1635.057473,1873.111467,-463.7176965,-731.1412314,-2739.8457695,-3273.1679817,-4792.2929971
"GO_ORGANELLE_DISASSEMBLY","num","Molecular","ssGSEA",-757.96274,585.46188,-509.80221,-2153.93705,-1614.1718,521.50633,-2916.70387,-2537.29939,-1750.15684,-1988.19113,-380.46882,-1277.80281,-612.91911,1033.37964,-328.26855,-474.1555,-857.39466,-2395.47065,-514.69452,-1166.46462,-3568.70361,-1216.30979,1210.32241,-848.36623,-418.78952,-1848.9982,-1975.85969,-1479.47993,-905.20158,-1507.89924,-1766.44519,-1579.30638,1136.44618,-3036.10427,566.96674,243.47349,-705.83595,-196.64471,-1474.40954,296.32243,-303.7265,-1972.89385,-1059.4519,-1884.01028,-1159.25808,-1262.71397,412.10735,74.73862,-295.86865,-1635.12445,112.79567,1861.54898,-241.4899,-26.03733,-140.39022,346.70519,-709.0242,586.9457,-2489.65289,482.57774,-2874.26411,-1371.26877,-1497.19554,-1111.28217
"GO_REGULATION_OF_BONE_DEVELOPMENT","num","Molecular","ssGSEA",773.79694,525.37677,-362.97398,-4489.05428,718.63174,-3533.93235,-3675.84419,-539.24414,-2847.67099,-1212.22696,-5175.8716,-4011.56908,982.76631,-957.07496,-2639.01887,-2731.26031,-94.19963,-4324.30781,-4217.99969,-1527.89361,-2799.86327,-401.56075,-5197.4314,2418.89296,-4412.87714,-1575.33447,-3632.17199,-3815.05035,1648.70917,1105.83051,1624.36893,2022.90932,-1127.87119,3191.64121,-2988.71285,51.9889,-3505.63096,-4367.26306,-5795.67664,1231.69811,-1413.79738,-3225.66928,1733.11867,-5780.01461,-1359.96568,-2686.7234,-1784.22213,-4479.68036,635.2534,990.13446,3505.0914,401.05935,1763.26663,-3186.33219,-2069.2115,-1139.19417,2555.74393,-1407.58586,-1750.223,-2459.76704,-4368.69597,-3681.35871,-3705.49668,-3534.00672
"GO_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS","num","Molecular","ssGSEA",853.062712,597.02252,-1202.41106,-392.882382,386.917873,599.926024,-512.535238,-1561.178465,-992.76614,811.094916,-2124.388741,-1985.282467,-104.124328,544.294622,-1119.651845,465.966874,-826.543891,-2324.41511,-309.899561,-2367.67441,-1905.145541,-600.611723,-516.089753,743.726254,-177.761899,647.017306,-1203.23303,349.211631,-53.442465,898.724901,1799.622981,1644.365812,-767.3452,2343.356443,-361.231057,-548.247335,1170.725007,-500.078847,-1919.352829,2812.884704,-95.653052,-2238.196138,1445.385987,-724.586271,-106.097867,-3199.506675,1102.252075,-2028.335121,-2.526533,-2068.917241,7.217678,687.97647,1665.066207,-1415.923798,-624.234906,-1520.895664,-261.167201,313.773987,-350.340366,-3300.263733,-2075.904223,-789.462393,-1916.222702,-4166.20247
"GO_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS","num","Molecular","ssGSEA",1757.45005,2369.23289,494.87118,1037.07916,694.62565,2921.75311,2155.99552,-2888.40133,-3351.65849,3076.44461,-2060.20151,902.34506,-586.90356,1728.83493,-1373.47411,5054.38096,-1503.00199,-2811.43249,-1336.89682,-2144.5785,-2456.26075,-331.28752,1435.51334,878.35806,-53.04402,2888.82709,-193.97071,-882.01914,3280.32434,1317.21594,1630.6774,866.55957,1307.9592,3265.89807,1567.84161,2220.70184,5907.43309,3884.59577,-1786.54835,3530.86198,2153.273,-2050.53898,1745.30782,2653.7639,644.18379,-1115.13648,809.24297,-32.56211,-535.7291,-2537.18488,1968.57177,2735.16977,4217.44922,-2208.31125,-1166.00489,-1414.26088,-246.95684,2153.81966,1320.3147,-4392.41295,-3138.31868,-1966.8221,-2730.4591,-5043.60033
"GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS","num","Molecular","ssGSEA",605.77783,-1042.2299,-2121.81625,-1115.22609,-735.44224,-1014.51215,-2183.92493,79.99933,-148.61656,-426.94029,-3036.19957,-3213.5071,1407.07293,726.95459,-905.09248,-1220.01208,-182.91058,-985.15056,-177.42997,-1939.30685,-1674.0807,-752.79137,-958.86239,888.68761,1045.51732,-1150.29856,-2368.89323,-471.53283,-1047.06296,1391.65295,1235.95041,1823.44925,-1968.54534,1962.04722,-417.01005,-356.91796,-1528.4002,-1465.0582,-2421.83343,2803.39317,-3062.67387,-3092.45346,2184.63846,-3717.06379,-109.4598,-4738.33739,998.58499,-4204.46557,2307.61199,-1617.64244,-521.26019,506.63915,1326.59596,-1023.61413,1235.56498,-1061.62232,1710.58382,-1012.5739,644.95953,-2009.34751,-2366.9003,-1077.04606,-1480.94791,-3959.17262
"GO_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING","num","Molecular","ssGSEA",424.9803,-452.6185,-2153.1562,-1606.3944,-3538.8466,-985.2581,1496.5305,1609.4598,-881.642,-1586.7716,-2891.2967,-3088.978,4406.948,-1344.5075,736.0555,-412.8845,2740.3928,-478.8829,-386.0425,-3777.0634,-3693.246,1223.448,-442.0397,-925.3264,3103.6959,-962.7893,-1207.6172,-5307.103,2114.8812,-807.4239,460.5442,-4068.2395,899.948,-1972.6065,1092.7629,-1840.991,595.1154,-2790.5204,-3634.8447,-775.872,-1923.2644,-3285.5469,711.3066,-208.1257,-2608.6818,-1300.018,-3025.8834,-1201.1988,1149.1684,200.2745,-2098.1533,2939.2229,-2755.0275,689.4688,-684.1723,4506.888,1699.9476,-1302.7493,-1380.4172,-246.5366,-2049.617,-214.9158,-3070.6649,-122.2843
"GO_REGULATION_OF_RESPONSE_TO_WOUNDING","num","Molecular","ssGSEA",1249.5849,916.93,227.5761,239.1635,-878.0695,-1404.0146,856.6396,-244.405,-426.5077,-2640.8257,-1724.6746,-1387.4364,33.0665,205.4599,-247.6428,-2517.7507,595.2422,-2201.5583,-2774.3561,-2734.1253,-451.6919,804.2805,-1125.5647,644.9916,-974.7375,1561.8472,-1588.4416,-3167.105,1013.3047,1352.6683,767.7841,2180.0366,1126.2416,2887.4091,-428.2858,668.223,-911.8578,-1174.1032,-3231.2648,892.5446,-1855.8511,-3155.4147,3415.6446,-356.9246,-1112.7416,-2578.358,-2588.4617,-865.8646,794.4928,-698.3309,2689.0663,2562.8884,-628.7777,-3014.9844,-1318.8887,-755.508,2623.221,-1096.7819,-630.6232,-1281.9277,-1473.6315,-2023.4393,-3137.4878,-3458.3199
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING","num","Molecular","ssGSEA",1465.622716,1490.220784,551.337451,-127.542631,-1268.008068,-782.758841,929.050577,-376.014926,-780.112178,-3032.721618,-565.407421,11.311859,-283.91093,216.158621,-203.581508,-2537.776225,900.564495,-1503.284448,-2898.345839,-2329.990609,865.571676,1759.598542,-1680.611721,278.215569,-1172.735016,992.503862,-284.21467,-3438.772339,1023.933475,2316.273265,500.842938,1777.201083,1584.165113,3365.111641,-2.867389,1279.068267,-825.332132,-2348.056139,-3013.74847,1164.968578,-1487.467292,-2884.157205,3304.649722,-1408.752235,-347.833353,-1986.358606,-2515.454728,-979.34959,601.055628,-1230.271893,2163.393575,2404.447648,-121.481503,-2874.493128,-2032.768811,-578.107135,2566.024091,-118.768474,-841.513259,-1797.751422,-918.539856,-1426.132203,-3069.239269,-2703.212479
"GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING","num","Molecular","ssGSEA",1674.622,700.4794,-35.08107,601.1548,176.8573,-2187.076,768.4777,-901.6324,-471.6175,-2140.392,-2034.499,-1130.559,-1118.993,396.2088,889.7843,-2134.127,851.9783,-2680.472,-2274.498,-3379.551,-1224.762,-1.348982,-0.09639406,427.895,-618.5631,1503.514,-2271.187,-3516.21,446.1429,20.35873,1191.327,2757.546,292.411,2507.27,-1020.32,-432.6989,-1680.766,-1797.898,-3384.821,585.1991,-2599.847,-3194.261,3154.255,-482.1972,-825.2242,-3585.97,-1952.269,-1241.56,1433.543,214.3356,3477.764,3714.025,-2054.211,-3546.754,128.9097,-1263.76,2534.855,-1659.921,-467.5146,-552.7917,-1671.407,-2582.742,-3158.865,-3783.664
"GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","num","Molecular","ssGSEA",339.0078,1498.3059,112.5613,-1286.826,-2577.9517,-3072.2094,-3319.3488,1000.5658,-2315.6289,838.6119,-3319.573,-827.0695,670.8489,-1834.6217,183.6265,-2449.2665,440.5126,-2208.2902,-5126.8155,-2452.5922,-3215.5501,-1209.2039,-1375.5951,-1248.687,-2554.1899,1060.7096,-2934.6922,-3636.3214,1178.4422,-605.7192,-1299.3707,3862.6043,1839.3819,2759.9904,-2615.4009,1059.7783,-906.5175,-4512.5295,-4952.3909,430.5582,-1831.2025,-4711.2842,1655.6123,-653.1725,345.7352,-3284.1883,-924.7128,-2561.1523,821.9745,-2893.1071,2194.7611,648.849,1313.6605,-1998.1962,-3011.0601,-2230.8997,307.3924,-1007.2986,-468.3037,-2958.662,-4441.28,-4674.1263,-4873.7231,-4748.9811
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","num","Molecular","ssGSEA",79.59897,2457.02865,905.58399,-3004.91516,-316.04007,-3954.1782,-4321.17818,406.99103,-2392.05731,1287.07159,-4219.70192,-727.86903,572.92843,-3481.54389,-107.04393,-2482.9699,-482.20954,-3085.60567,-5644.4668,-883.42265,-3634.56193,-1874.84014,-874.10334,-494.41976,-2538.66809,280.21805,-4192.91222,-3626.83277,1483.99627,512.96384,-1541.38724,4031.28271,1151.19775,3521.61409,-2048.35338,2072.3704,-2073.48762,-4383.12974,-5402.68001,356.85887,-1425.09792,-5670.29219,1795.95104,-429.47449,45.86123,-2581.24149,361.80302,-3007.00214,351.66006,-2242.39968,3583.35563,489.73229,877.92933,-2595.21049,-2474.01367,-3112.01006,1907.46926,-2369.23489,1275.23612,-2812.09382,-4690.57311,-5167.54245,-5272.4186,-5328.95763
"GO_MEIOTIC_CELL_CYCLE_PROCESS","num","Molecular","ssGSEA",-2485.19861,-1035.63663,-664.78498,104.78624,957.5723,-1646.92451,-64.50729,-25.35491,2122.9698,-63.34523,1970.47496,-2556.36573,1098.3328,-1340.92153,2471.61672,-550.68067,-3516.56197,10.76236,412.52477,130.29776,-2370.92312,-2532.74938,-46.29894,155.33354,-993.25866,702.96264,-797.91172,427.50754,-404.71034,-4448.38566,474.00817,102.61397,-3249.46733,-2922.48617,735.51781,-2648.78554,-2126.1249,-2499.87182,-1356.47666,-309.38963,-4120.88461,300.65128,-3117.73825,-1019.10516,-1843.57644,433.62951,631.93272,-2476.54136,-679.82606,-1798.26445,-640.22358,-1489.17809,-2499.40775,1314.28537,2700.03745,758.96043,-1934.90083,675.71133,654.89301,3113.6577,1974.32599,-279.00109,-1274.50553,516.46229
"GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS","num","Molecular","ssGSEA",484.12219,-771.31922,-114.74665,-652.41157,-1692.7542,-2390.51124,-1991.73204,-1355.29444,-499.87439,-932.72338,-1563.61358,-1968.375,-753.6232,436.26679,761.13603,-1069.94121,25.07124,-1895.83939,-1830.42409,-1796.16041,-3440.13053,-956.39382,89.49964,-1200.92255,-364.13773,-1078.99272,-1587.72597,-3252.38851,658.28753,-1659.58203,701.81819,-1034.38484,1037.20799,-1268.74369,1125.36517,-1725.27352,-1065.97467,-728.68895,-2219.69638,138.88079,-1785.94902,-3051.13505,190.37538,-1598.02597,-273.28566,-1565.71902,-1391.83921,-2203.94116,-538.92734,-718.27856,1140.43316,1212.50566,-777.30299,-2113.90323,120.27541,-901.5112,185.60253,-1353.89597,-399.59768,285.59812,-2358.93535,-2439.03962,-1962.17563,-1477.24348
"GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION","num","Molecular","ssGSEA",2341.13184,285.82759,-132.81719,-1827.18915,-127.059,398.77065,1884.52306,-2196.25191,-2387.87425,-1799.58877,-1448.95567,-1109.37041,1432.49958,-38.75804,-1414.08463,-779.75265,-1867.94302,-3040.59064,-5055.04722,-412.10074,1168.72132,766.03435,-3230.27074,2474.7114,-1311.10229,627.60227,-231.43084,-2390.75093,1821.20882,2974.63557,1083.78004,4099.79335,1832.88987,4847.82819,258.1434,1236.45015,-1339.20564,-1701.63183,-3187.26594,2452.29494,-1939.42138,-2964.04991,6048.45343,-2982.42305,-1615.43341,-3312.20318,-1903.45113,-3876.49448,789.63389,-1131.5493,2716.02939,2725.86784,1375.9832,-3279.2399,-1475.55918,-2844.89719,3875.44604,-15.4658,-1917.91947,-1310.10125,-487.19762,1630.95272,-1346.41714,-3660.86794
"GO_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION","num","Molecular","ssGSEA",4461.6274,2694.53893,4354.16796,-2802.97168,1196.80812,2133.73813,3064.22186,-3127.23515,-4772.68449,-2285.91611,-3075.3233,-93.15949,968.57243,70.80798,-1877.41621,-840.87498,2135.18383,-1269.29461,-7007.99259,-857.55129,-1049.20886,2516.33771,-6373.177,1649.73333,-1173.71439,2385.43468,964.97858,-5068.14483,5202.09239,3669.5983,5456.79819,4087.91226,5263.76926,5368.29931,1246.09255,6512.85089,-3119.98617,-5862.99767,-7677.09698,5382.40185,-3296.80442,-8023.98865,6809.29235,-3349.24946,2186.32252,-4506.92005,-1153.19813,-4049.25962,-2410.70194,-220.21067,6440.39873,4922.27436,5703.75897,-3254.13737,-3164.72374,-4207.31855,4417.77222,193.99134,-4390.07799,-3403.64221,-6561.96238,-5915.9863,-6840.57424,-7413.19906
"GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION","num","Molecular","ssGSEA",1346.8875,-1021.0666,-1356.29,-1682.3305,-1369.577,2286.2295,1727.4223,-2189.2603,-1434.1086,-1862.955,-476.5554,129.0726,1352.5644,-303.068,-188.2774,-1160.5984,-2299.6371,-4024.1676,-5152.0083,407.5279,3157.9447,2955.9675,-1463.065,2961.7309,-651.5677,1358.1148,-1702.8605,-1610.4412,-213.9696,3502.0552,-157.9652,5002.3736,1393.6041,5553.6259,-104.4772,168.4085,585.5216,-699.5408,-1367.3791,1266.499,-251.2092,-1500.859,5564.2837,-1602.1621,-460.0767,-2696.4239,-2186.6775,-4453.7093,2984.2614,-1167.2818,1342.5742,1472.2015,-1040.9672,-3056.0565,-269.0407,-1587.6987,2465.1947,612.3336,-1548.4202,-1082.1728,1515.0614,2841.7246,694.3809,-2086.4833
"GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE","num","Molecular","ssGSEA",-1298.78951,-362.99477,-212.43971,-1206.57314,-2606.24743,-509.34367,-1939.76246,-1311.49023,-591.42456,-1342.70317,-487.89013,-65.38481,-1401.60689,682.75246,241.08234,-1529.35048,-339.40082,-1917.03016,-1922.2494,-2475.79393,-2220.62168,826.62107,-1398.42423,-541.62535,-62.04804,1026.25209,-2019.25801,-3200.6937,681.99896,126.71412,-1024.6581,533.35853,2029.8737,1247.76846,475.54914,-295.2002,87.97571,-1026.08992,-1873.29616,633.29996,-1357.8297,-2794.56477,1274.72894,-798.79427,-502.86758,-3969.54148,-1051.47362,-1257.64914,35.26529,-1342.64292,630.82135,1188.68285,70.47806,-968.24818,-180.65946,-1286.21802,2301.20433,-2008.6649,-1219.77526,-1749.3149,-2954.15059,-2824.33326,-2240.33511,-4181.6382
"GO_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT","num","Molecular","ssGSEA",1130.061,-1386.146,-1340.29,-486.5876,-1298.886,-1176.246,803.5477,-3082.97,-853.8324,-3753.74,-313.7452,796.0499,-1520.757,-932.3968,-1631.059,-3417.217,-624.3479,-1585.367,-2088.574,-2289.067,-770.1519,717.9239,-1729.592,-1034.007,1340.454,-654.6977,-3187.149,-560.2,-1455.652,-149.6583,-1193.313,-348.4885,-950.4052,1877.548,-1242.729,-1612.745,-1956.209,-918.3752,-1760.26,-2282.289,-1151.289,203.4955,1680.324,-2222.562,-1210.063,-918.162,-1686.961,-1449.683,21.75396,-2838.996,-1630.949,1580.774,-2278.658,-2970.231,-1213.423,-61.55749,-678.9688,-1617.343,-0.01299702,122.2986,825.3029,2151.999,-336.518,-837.6549
"GO_MONONUCLEAR_CELL_DIFFERENTIATION","num","Molecular","ssGSEA",1018.3117,2007.288,173.0301,-880.5839,-398.3781,-2865.4799,-2277.456,-696.9694,1634.9589,3348.6803,-3205.4702,972.9454,-1841.0931,-1741.8296,2226.2753,839.8727,1802.7433,-1572.9053,-4083.2943,-2921.9588,-2532.6372,872.8725,324.5886,347.8513,-1017.0355,1540.9243,-2523.6808,-2278.4362,387.0324,2296.5514,-1411.4187,1667.1926,1496.3753,3820.0875,-1132.1685,1859.7238,-937.0253,-4340.538,-5257.2508,2685.6068,-591.4654,-2758.1083,3259.9457,394.9636,1941.2238,-4466.0675,-649.0377,-1313.3586,2860.3712,-916.7835,4190.1631,646.7623,628.5924,-3100.854,-2215.6162,-1266.2584,4470.2049,749.8728,831.1677,-2565.7624,-3549.6283,-2233.3116,-3607.9861,-2356.1622
"GO_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION","num","Molecular","ssGSEA",716.69052,-627.13087,24.97761,-1574.72915,-1593.75783,513.78693,-2479.22099,-3231.33393,-1428.73053,-2074.33732,806.96423,-1416.14839,453.47081,1077.4955,-1385.94873,-508.30781,-1965.177,-1186.61586,-932.73059,-2217.12479,-2927.38792,1022.75182,2844.75187,-136.1033,554.66936,16.62601,-2703.52944,202.37012,921.26008,-123.9066,-729.04109,-1626.88588,736.08522,-2536.15275,1900.14597,-1372.1176,-2315.37497,-635.15377,-2188.60233,287.74967,-535.78015,-1044.84136,-1021.66467,-1353.05316,-1560.47825,-426.09569,210.70953,-20.81789,1391.23296,-394.54661,2009.28442,-379.98756,312.67858,1350.74354,-78.34783,75.85285,2003.47923,128.32664,-1488.03284,860.7148,-1876.63786,1842.29261,-578.47381,-923.6357
"GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT","num","Molecular","ssGSEA",-45.19619,-201.74068,-755.4132,-1426.66685,-332.26376,-1449.44868,296.37696,-1657.30605,-413.44735,-731.51446,-579.5119,-693.95826,-441.02011,-878.41371,-1297.02422,-845.3407,-141.57672,-1528.2538,-1291.43299,-1331.22497,-317.28072,-569.58158,-826.5099,-429.61485,-313.65072,544.14244,-844.24685,226.33362,-551.8195,-87.37068,391.32907,1912.02981,217.94285,2940.95106,-1977.33345,93.61717,-1577.07045,-1660.4636,-2008.99508,1046.81986,-1381.17543,-1677.86222,2222.19885,-1949.21496,-424.27462,-1397.98618,-457.40117,-1380.55249,-322.16455,-919.50203,817.85229,407.51535,-477.83889,-2557.77042,-894.57333,290.99237,650.2026,-202.05359,514.43612,-2108.35063,-2170.22009,-1309.46419,-1812.46306,-1290.5828
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT","num","Molecular","ssGSEA",-767.85842,-2697.77033,200.69549,-2719.35546,-602.04528,-927.77533,1808.49736,-3547.58882,325.71684,-2742.78325,184.32564,-1798.90884,-2405.89103,-863.32287,-3609.63328,-1247.96419,-270.39049,-1812.64648,-629.77823,-598.34382,437.70472,-1960.69773,-1723.72245,-1280.76073,-509.63697,348.4028,1005.78006,371.03293,-760.94627,-74.80505,-904.04246,2840.02937,-641.09171,3668.84222,-3485.33215,859.14874,-2215.19321,-2312.91443,-606.8616,970.39212,-262.58076,-1442.64753,1936.47685,-1105.98428,-961.17841,-361.72692,-1156.67842,-170.93671,-2367.35266,-1367.25882,1250.89961,2164.92017,-2263.67124,-3011.93238,-1873.60064,2078.9926,1082.80723,-325.79051,-1678.35515,-1725.47154,-2401.98785,-1461.7423,-1606.55668,86.97158
"GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH","num","Molecular","ssGSEA",-531.75559,995.38032,547.91822,-660.23383,-1395.9585,-2286.51456,74.74864,-858.51512,-288.17565,-140.28974,-749.13469,1545.28091,-885.58999,-195.40813,225.16363,-2560.75005,2016.90122,-1209.26221,-2172.66046,-1954.47234,-2167.14281,606.91978,1351.62213,-554.77965,-998.49139,-732.35064,-3198.31363,-3080.79959,-190.18854,848.91237,-674.45863,451.64599,1542.90343,-271.23163,213.8533,773.57753,-1293.75866,-562.57039,-2935.90135,629.84146,-496.11818,-3018.30876,1278.41907,669.19279,1793.50134,-1629.03999,-1513.93699,291.36823,-661.89172,393.3349,1980.33771,3291.21945,-301.58536,-1468.2627,-96.09293,-837.46527,2278.59285,-1222.07274,-1222.12504,-146.62284,-1931.80844,-2022.73554,-1712.98523,-829.03944
"GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH","num","Molecular","ssGSEA",-340.98476,1826.78694,-1837.05706,-1425.38249,-2483.45768,-1838.56187,1073.10753,-514.48058,-2016.2344,-833.89146,-3835.25394,773.07247,717.92973,-198.38504,-863.56941,-4518.75869,863.15834,-2318.01248,-3984.49265,-1089.99144,-3616.14732,348.67149,1576.7212,1181.10324,1071.52199,-735.33872,-2951.99544,-4355.55398,22.06175,3023.27363,3617.63358,-640.90404,3563.18079,-293.99978,-517.96115,-1554.84719,-3700.77276,915.72678,-5304.11038,3708.32052,-654.43895,-3955.17452,2735.02964,-963.20653,2534.60614,-3411.6269,-2419.61679,526.35675,-520.06909,-3765.92577,1269.88533,5841.71899,-1003.70538,-2157.36645,329.28705,-611.41675,4321.23142,-1788.02524,-2593.32927,300.18935,-2090.97497,-1114.99317,-2108.82247,-2344.23676
"GO_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH","num","Molecular","ssGSEA",-3511.57807,-439.09478,-972.27102,-158.84383,-284.00633,-3272.61656,-1555.26062,-2553.75286,835.10274,1314.73324,-1382.15088,-100.29287,-747.25594,-2078.06751,1534.95757,-1820.65325,2572.54293,-2471.57684,-3816.38555,-4242.05761,-5366.36473,57.94199,2673.22751,2017.08687,-2049.35419,-3020.19848,-5954.04188,-4261.62185,-1551.2151,-2442.07617,236.15165,338.23098,-1020.3748,-902.50459,605.46096,-914.54325,-2684.15185,-2111.71666,-6048.53261,-422.29203,1134.6396,-3121.0411,1211.11165,-2229.2291,1482.09674,-2081.51753,-2634.1567,-130.75277,-286.47205,1070.87212,1150.27608,4454.27088,-642.53801,-1186.31544,-1454.99574,-916.65969,2948.85054,792.50233,892.81842,-145.21484,48.71817,-1305.52898,-2131.50105,-509.18661
"GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION","num","Molecular","ssGSEA",-621.16409,-66.01396,103.45636,-1984.51904,-942.3923,686.94682,-2538.33635,-1177.2682,-1827.82457,-1507.64836,-1807.8573,-323.43257,237.11851,-296.51809,-1198.23521,-2979.45163,-393.60978,19.72174,-2131.50348,-1081.53244,-2157.12678,550.91183,1114.75652,-87.1285,-1909.06248,-2571.13956,-1016.1313,-1053.14896,-1177.83223,378.88053,1212.3856,-1704.31034,-376.00909,-2229.99872,-1136.82734,84.14011,-389.75711,-52.74831,-2245.1682,-1328.44311,-1453.69844,-3243.57064,-1281.62711,-818.99553,-926.68395,-883.00527,-394.4983,451.10603,-799.45218,-1135.57302,1182.85023,306.09576,-1404.57066,-1298.4678,89.35843,-2257.90328,-125.03247,-1633.7244,-1827.92194,760.21411,-3170.88275,-774.75141,-1212.71583,-3172.46492
"GO_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING","num","Molecular","ssGSEA",4020.07798,738.24245,1468.57626,-3289.22997,535.80589,-4370.41712,-3398.82926,-1129.9458,-932.62971,-638.40123,-1399.91712,-1874.69414,452.5987,-2441.73646,1793.67712,-3729.10267,443.91258,-2495.2156,-7357.13689,773.10326,-72.92398,-2361.4228,-5294.85821,-1771.03978,-4676.32291,1376.4679,-6090.53869,-4112.64497,4160.50262,1541.69778,-38.18,5264.55613,5234.20365,3329.42176,-3896.0013,2991.03754,-2787.50763,-5458.53733,-5519.74685,883.48863,-4963.02345,-6344.84083,3039.7401,-2173.69432,-192.43069,-3080.69292,1378.99954,-6087.87634,1781.23859,-5363.99604,2753.07986,2300.20195,-1982.58694,-4330.23213,-2727.09625,-5343.46242,3289.20868,-2818.10313,193.44787,-6039.82602,-6272.68347,-6647.14296,-7025.20936,-7303.88122
