"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1107","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-23-2647","TCGA-23-2649","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1325","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2390","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-25-2409","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994"
"HAS2","num","Molecular","Microarray Gene Expression","-3.38783333","-4.62616667","-2.65033333","-3.42500000","-0.85566667","-2.35966667","-2.99350000","-4.88183333","-3.07833333","-4.47520000","-6.25900000","-4.57050000","-3.86283333","-4.86900000","-2.66250000","-3.30783333","-3.36616667","-0.85266667","-2.76816667","-3.21216667","-4.15716667","-3.77216667","-4.63816667","-3.42100000","-3.85183333","-4.54000000","-3.85583333","-2.98266667","-1.55350000","-4.22633333","-3.25183333","-2.04550000","-4.52566667","-4.19966667","-3.75850000","-3.16983333","-4.91250000","-4.09450000","-3.90716667","-3.73516667","-2.13033333"," 0.04866667","-3.09533333","-3.40583333","-3.44616667","-2.22283333","-4.57383333","-3.30166667","-3.39916667","-0.49833333","-3.68200000","-2.77600000","-2.82033333","-3.02883333","-1.52766667","-4.25066667","-0.96500000","-4.10333333","-4.65583333","-5.02466667","-4.50166667","-4.88416667","-2.62233333","-4.49083333","-4.15716667","-2.50766667","-4.81300000","-0.29650000","-4.13433333","-4.88933333","-4.84616667","-3.97550000","-3.90200000","-0.27916667","-2.43150000","-5.07583333","-2.14733333","-2.54300000","-2.30966667","-2.86466667","-2.58566667","-1.81566667","-2.82333333","-2.25316667","-1.96600000","-4.01316667","-3.87016667","-4.21800000","-1.84750000","-2.63683333","-4.54316667","-5.82150000","-4.33366667","-5.21283333"
"KIAA0241","num","Molecular","Microarray Gene Expression","-0.29116667","-0.28050000"," 0.47100000","-0.54583333","-0.03633333","-1.02816667"," 0.26666667"," 0.30816667","-0.62650000","-0.38616667"," 0.02683333","-0.15650000","-2.18450000","-0.59866667","-0.81150000","-1.12900000","-0.03466667","-0.33116667","-1.20216667","-0.56066667","-0.33700000","-0.02000000"," 0.16333333","-1.09066667","-0.08483333","-0.86983333","-0.50716667"," 0.30283333","-0.63350000","-1.17100000","-0.25766667"," 0.38533333","-0.92533333","-0.90166667","-0.19833333","-0.63383333","-0.56000000"," 0.10200000"," 0.56483333","-1.15166667"," 0.47150000","-0.51383333","-1.25616667","-0.53583333","-0.90133333","-0.05250000","-0.13133333","-0.26133333"," 0.07833333","-0.11466667"," 0.11666667"," 0.26350000","-1.17500000","-0.89600000","-0.10233333","-0.43466667","-0.56550000"," 0.66866667"," 0.17316667","-0.30583333","-1.34016667","-0.39933333","-0.94000000","-0.42516667"," 0.31316667"," 0.25800000"," 0.12783333","-0.86050000","-0.49266667","-0.50083333"," 0.16816667","-0.50516667","-0.98150000","-0.12833333"," 0.04100000","-0.09216667","-0.34950000","-0.49183333","-0.62950000"," 0.10616667"," 0.02400000","-0.13900000","-0.78016667","-1.00216667","-0.12683333","-0.36183333","-0.48383333"," 0.08950000","-1.13066667"," 0.16600000","-0.70216667","-0.12066667","-0.94816667","-0.40633333"
"BIC","num","Molecular","Microarray Gene Expression"," 2.68200"," 0.44575"," 0.55400"," 1.45350"," 2.58175"," 4.07150"," 3.40025"," 1.95775"," 1.25050","-0.47375"," 1.35975"," 0.02125"," 1.87750"," 1.79000"," 1.60725"," 0.89450"," 0.12575"," 3.46650"," 1.88625"," 1.82650"," 1.42300"," 1.21075","-0.24875"," 1.19425"," 1.60850"," 0.14100","-0.29075"," 1.33050"," 2.20850"," 1.73975"," 1.79475"," 0.60700"," 1.96225"," 1.45475"," 1.54325"," 1.51375"," 0.63550"," 1.65225"," 0.43475"," 0.29500"," 0.44250"," 0.78100"," 1.24775"," 0.95900"," 3.17050"," 1.46700"," 0.50425"," 1.06400"," 0.95025"," 0.18875","-0.00700"," 1.41725"," 1.08500"," 0.36575"," 2.22025"," 0.72750"," 1.70550"," 1.08975"," 1.87800"," 1.56950"," 1.13700"," 0.84150"," 1.49450"," 1.26650"," 0.63050"," 0.84675"," 2.47000"," 1.70575"," 0.58825"," 1.18400"," 1.38875"," 1.37875"," 1.46525"," 1.61275"," 2.82550"," 1.93550"," 3.72125"," 0.70525"," 1.72875"," 1.19300"," 1.30175"," 1.84975"," 1.45000"," 1.43300"," 2.69100"," 1.09750"," 1.37650"," 0.83875"," 3.93625"," 0.97025"," 0.62325"," 0.29600"," 0.96725"," 2.16000"
"MOBKL2A","num","Molecular","Microarray Gene Expression"," 0.37700","-0.04950","-0.60675","-0.38225"," 0.10550","-0.45025","-0.06525","-0.56100","-0.16750"," 0.09300","-0.32650","-0.34075","-0.14750","-0.40650","-0.54700","-0.34275","-0.34150"," 0.01325","-0.11975","-0.41900","-0.36050","-0.50025","-0.63425","-0.41650","-0.25675","-0.10700","-0.55400","-0.65950","-0.33400","-0.06075","-0.20275"," 0.22975","-0.49350","-0.32225","-0.52325","-0.60800","-0.47875","-0.29775","-0.42800","-0.50750","-0.61675"," 0.60000","-0.57025","-0.22825"," 0.18275","-0.37700","-0.32825","-0.27075","-0.84100","-0.36725","-0.86050","-0.28475"," 0.16350","-0.38775","-0.52100"," 0.23225","-0.09450","-0.14250","-0.00200","-0.46200","-0.29400","-0.42150","-0.76050","-0.39575","-1.07525","-0.64425","-0.20125"," 0.42025","-0.55250","-0.47300"," 0.01875","-0.04975","-0.68050","-0.66175"," 0.10400","-0.28025","-0.12800","-0.33850","-0.01675","-0.25200","-0.79125","-0.55050","-0.17275","-0.11975","-0.57550","-1.13350","-0.10575","-0.54175","-0.51900","-0.04025","-0.67550","-0.91750","-0.55800","-0.45850"
"CYP2C9","num","Molecular","Microarray Gene Expression","-0.3510"," 1.5455"," 1.9665","-0.0050"," 0.1265"," 0.4350"," 0.3125","-0.4425","-0.2340"," 0.0060","-0.3360"," 0.3600"," 0.7550"," 0.8505"," 0.1800"," 0.2275"," 0.8780","-0.0765"," 0.1445","-1.1935"," 0.6745"," 0.5905"," 0.0850"," 0.2940"," 0.4000","-0.3895","-0.5325"," 0.5085"," 0.6910","-1.0845","-0.0115"," 2.8360"," 0.9070","-0.4225","-0.0060"," 0.1425"," 0.1525"," 0.2630"," 1.0785"," 0.5950"," 0.6165"," 0.0165"," 1.3745"," 1.7345","-0.0625"," 0.2210","-0.1155","-0.2425"," 0.3260"," 0.2230"," 0.5430"," 0.0180"," 0.7175"," 0.6555","-0.2275"," 1.3060"," 0.7655"," 0.2875"," 0.4280"," 1.3175"," 0.3765"," 0.4035","-1.2795"," 0.7330","-0.7910"," 0.6290"," 0.4000"," 0.1815"," 0.7170"," 0.1965"," 0.1795"," 1.0680"," 0.2045"," 0.3810"," 0.4600"," 1.0235"," 0.5715"," 0.3985"," 0.2580"," 0.3350"," 0.4990"," 3.3025"," 1.4825"," 1.0210"," 0.8445"," 0.9225"," 0.6885"," 0.2835"," 0.5365"," 0.7735","-0.4655","-0.0810","-0.7865"," 0.9615"
"CNOT7","num","Molecular","Microarray Gene Expression","-0.524071429"," 0.143000000"," 0.952142857","-0.555857143","-0.379500000","-0.067571429","-0.397571429","-0.029928571"," 0.254285714"," 0.058214286"," 0.548214286"," 0.561071429"," 0.663928571"," 1.222000000"," 0.917642857"," 0.830571429","-0.263928571"," 0.080500000","-0.048785714","-0.394428571","-0.446642857","-0.045071429","-0.201142857"," 0.665142857"," 1.589285714"," 1.987000000"," 0.152000000","-0.841500000"," 0.539857143","-0.152071429","-0.135214286","-0.597571429","-0.252500000","-0.447071429"," 0.251785714"," 0.203357143","-0.855857143","-0.234428571","-0.476785714"," 0.208357143","-0.281428571"," 0.530142857"," 0.845071429","-0.144285714"," 0.880714286"," 0.415642857","-0.235000000","-0.017142857","-0.349000000"," 0.438357143","-1.439000000","-0.512857143"," 0.354571429"," 0.923714286","-0.512142857","-0.403428571","-0.541428571"," 0.444857143"," 0.287642857","-0.491285714"," 0.807428571"," 0.864071429"," 0.141071429"," 0.583214286"," 0.277642857"," 0.453428571","-0.390214286","-0.063285714"," 0.914071429"," 0.634071429","-0.250642857","-0.469214286","-0.021928571","-0.567285714","-0.496928571","-0.149571429","-0.352857143","-0.658357143"," 0.227857143","-0.114285714"," 0.611785714"," 0.438571429","-0.323285714","-0.274214286"," 0.217928571"," 1.227428571"," 0.302928571"," 0.102428571","-0.943357143","-0.671571429"," 0.004714286"," 0.028642857","-0.707785714"," 0.150428571"
"SFRS10","num","Molecular","Microarray Gene Expression","-1.19100","-0.45200"," 0.65000","-0.62450","-0.59075","-0.56350","-0.67500","-0.18575","-0.56200","-0.51325","-0.13225","-0.34775"," 0.32450"," 0.46675","-0.81300","-0.68325","-0.20650","-0.57200","-0.98125","-0.01000","-0.96250"," 0.11325"," 0.13850"," 0.20475"," 0.20000"," 0.65750","-0.74950","-0.09175"," 0.17325","-0.32725","-0.62750","-0.91500","-0.32200","-0.43325"," 0.53125"," 0.29475","-0.11625"," 0.16650","-0.58375","-0.80600"," 0.36300","-0.16450"," 0.19000","-0.61050","-0.26975"," 0.55675"," 0.12225","-0.33075"," 0.68100","-0.34825"," 0.05575","-0.36025","-0.96275","-0.07775","-0.28725","-0.57500","-0.10825","-0.02125","-0.79625","-0.96525","-0.54500","-0.79325","-0.04750","-0.20075"," 0.70025"," 0.63125","-0.03675","-0.62775","-0.26575","-0.17000","-0.63125","-0.42500","-0.35700","-1.13150","-0.45500","-0.44450","-0.40775","-0.41725","-0.53200","-0.43725","-0.26900","-0.05450","-0.43500"," 0.07800","-0.70800","-0.38775","-0.47100","-0.04175","-0.48025","-0.26400","-0.28625"," 0.73875"," 0.13775"," 0.61775"
"CST11","num","Molecular","Microarray Gene Expression"," 1.3607500"," 0.1212500"," 0.6510000"," 2.1697500"," 2.1080000"," 0.5313333"," 2.2842500"," 1.3352500"," 1.7200000"," 3.5410000"," 2.5975000"," 0.7570000"," 0.5750000"," 3.6460000"," 0.4422500"," 0.7117500"," 3.4185000"," 0.2340000"," 0.8015000"," 1.5230000"," 5.4605000"," 0.4912500"," 4.2242500"," 0.7285000"," 2.1367500"," 0.4070000"," 0.3712500"," 0.0885000"," 3.7857500"," 0.7677500"," 0.4850000","-0.1830000"," 0.7505000"," 2.4722500"," 3.9410000"," 1.1302500"," 4.8572500"," 0.9730000"," 0.3132500"," 0.3475000"," 1.2907500"," 0.4112500"," 0.1635000"," 0.6115000"," 1.8612500"," 0.7812500"," 1.4730000"," 0.5480000"," 0.4602500"," 1.8210000"," 0.5295000"," 0.5317500"," 0.8782500"," 0.6382500"," 1.1250000"," 0.1545000","-0.4925000"," 0.9412500"," 0.4415000"," 0.9077500"," 2.8302500"," 0.3777500"," 1.0747500"," 0.7752500"," 2.0130000"," 3.0575000"," 5.0672500"," 0.9525000"," 1.5297500"," 0.4850000"," 2.5067500"," 3.6237500"," 2.0320000"," 0.4547500"," 0.6830000"," 1.6062500"," 0.2097500"," 1.7715000"," 0.8990000"," 0.3592500"," 0.6492500"," 3.0765000"," 0.8020000"," 3.3387500"," 1.8792500"," 0.3500000"," 0.3632500"," 1.0067500"," 5.1797500","-0.0240000"," 0.0480000"," 1.0155000"," 1.9490000"," 0.8135000"
"FLJ37543","num","Molecular","Microarray Gene Expression"," 0.9470"," 0.2465"," 0.2535"," 0.3690"," 0.0040"," 0.2820"," 0.1545","-0.3255","-0.5495","-0.1200"," 1.1080","-0.0500","-0.1665","-1.0050"," 0.1860"," 0.1575","-0.2215"," 0.3760"," 0.0380","-0.5585"," 0.1775"," 0.4330","-0.3040","-0.2340"," 0.0385"," 0.5030"," 0.0065","-0.3785"," 0.5420","-0.2055"," 0.4025","-0.6280"," 0.5215"," 0.2950","-0.0515"," 0.1265"," 0.7265","-0.5195","-0.2255"," 0.1585"," 0.5110","-0.5115","-0.4120"," 0.7705","-0.2120"," 0.5030","-0.4150"," 0.5845","-0.7035"," 0.2065"," 0.1300","-0.2580"," 0.1190","-0.3430","-0.0425"," 0.2970"," 0.2740","-0.0105"," 0.8270"," 0.4890"," 0.0640"," 0.0720","-0.7815"," 0.2900"," 0.9640"," 0.1125"," 0.2250"," 0.0990","-0.3410","-0.2360"," 0.2570"," 0.0020"," 0.0270","-0.1230"," 0.2580"," 0.7225","-0.0680"," 0.0325","-0.3590"," 0.0805"," 0.2140"," 0.3070","-0.5770","-0.6905","-0.4460","-0.4590"," 0.1530","-0.0755"," 0.4230"," 0.1635","-0.0965","-0.1270","-0.4100","-0.8745"
"NKAP","num","Molecular","Microarray Gene Expression","-0.65325","-1.06425","-0.50025","-0.31175","-0.53275","-0.27400"," 0.84375","-0.06950","-1.42425","-0.28325"," 0.71575","-1.05575","-0.56275","-0.54500","-1.25875","-0.44325","-0.83950","-0.90125","-0.76050","-0.44325","-0.69725","-0.55325"," 0.64750","-0.56900","-0.68525","-1.82000","-1.75875","-0.32200","-0.69250","-1.63750","-0.60700","-0.81575","-0.82975","-0.51625","-0.97175","-0.73950","-0.38150","-1.11550","-0.14050","-1.05575","-0.05850"," 0.40425","-0.94425","-0.56925"," 0.78650","-0.28425","-0.78550","-0.41475"," 0.02500","-1.44150","-0.16850"," 0.16275","-0.53225"," 0.07950","-0.80250","-0.75300","-0.86575","-0.60925","-0.52650","-0.47375","-0.38550","-1.46700","-0.15600","-0.14725","-0.16450","-1.26025","-0.86200","-0.11225","-0.64275","-0.90800","-0.23800"," 0.22900"," 0.45175","-0.59550","-0.40350","-0.18225","-0.56075","-0.26825","-0.32250","-0.81075","-0.72800","-0.75925","-0.52300","-0.18175","-0.76775","-0.58125","-1.17050","-0.33775","-0.45200","-0.46400","-0.92100"," 0.05450","-0.94950","-0.15425"
"RUNX1T1","num","Molecular","Microarray Gene Expression"," 0.43175"," 0.35475"," 2.62875","-0.65825"," 2.80275"," 2.64025","-0.59550"," 1.63025"," 5.21050"," 6.26525","-1.86825"," 0.39750"," 2.21225"," 4.10600"," 0.66400"," 2.47450"," 1.42125"," 3.07100"," 4.21150"," 1.35800"," 1.03150"," 1.78850"," 0.26825"," 1.57650","-0.64700"," 0.45225"," 5.78150"," 2.17125"," 3.93975"," 0.30975"," 1.77100"," 0.82150"," 0.14575"," 1.07600"," 2.39775"," 2.07625"," 0.17525"," 0.38525"," 2.14075"," 1.50775","-0.72100"," 0.29525"," 1.66400"," 2.91300","-0.04800"," 4.08150"," 0.26475"," 2.09925"," 1.37175","-0.06525"," 0.42650"," 2.60700"," 2.66250"," 2.43450"," 2.79300"," 3.41450"," 3.94275"," 0.36325"," 1.33800"," 0.51450"," 0.76700"," 0.01125"," 2.27775"," 0.80375"," 0.37525"," 3.36225"," 1.62725"," 6.59225"," 0.95950","-0.70325"," 0.45025"," 0.02675"," 1.46675"," 2.87225"," 1.28450","-0.13800"," 3.33675"," 2.25250"," 3.33425"," 2.71025"," 0.85250"," 3.30400"," 4.29050"," 1.76400"," 2.55250"," 0.36800"," 0.82050"," 1.09775"," 0.30575"," 3.09475"," 0.71050"," 0.93800"," 0.57325"," 1.23300"
"EAF1","num","Molecular","Microarray Gene Expression","-0.2911"," 0.1545"," 0.3198","-0.5560"," 0.8438"," 0.7227","-0.0623"," 0.4363","-0.0164"," 0.0870"," 0.1087"," 0.3416"," 0.2837","-0.1952","-0.2970"," 0.2484","-0.1864"," 0.4503","-0.9379"," 0.3234","-0.7574"," 0.0449","-0.2864"," 0.0010"," 0.1098"," 0.1625"," 0.7191","-0.0463"," 0.3402"," 0.1337"," 0.0958"," 0.3579","-0.0728","-0.3873","-0.0341"," 0.0627","-0.6181"," 0.2509"," 0.3580"," 0.2044"," 0.2669","-0.0288"," 0.3009"," 0.3066"," 0.6115"," 0.0113"," 0.2346","-0.0632"," 0.3377"," 0.4467"," 0.3558"," 0.6473"," 0.1775"," 0.4797"," 0.7543"," 0.3019"," 0.3380"," 0.7889"," 0.7311"," 0.5751","-0.0997"," 0.4608"," 0.2245","-0.2556","-0.0680"," 1.4353"," 0.6710"," 0.2518","-0.2446"," 0.2653"," 0.1103"," 0.7916"," 0.3144"," 1.4320"," 0.5688"," 0.1190"," 0.6669"," 0.5119"," 0.2162","-0.2938","-0.2570"," 0.3655"," 0.1268","-0.2363","-0.0999"," 0.3344","-0.0292"," 0.0038"," 0.9383"," 0.0008","-0.1678"," 0.2814"," 0.3870"," 0.3795"
"IL4I1","num","Molecular","Microarray Gene Expression","4.53425","4.14225","3.51450","4.07350","4.47325","4.38225","4.53000","4.95200","3.90225","3.56575","3.93775","3.89300","4.14175","1.18850","3.53750","3.30075","4.02000","4.39725","4.49000","4.54475","4.12450","5.04475","3.43150","3.74700","4.45075","4.12700","3.69025","4.70325","4.54500","4.98550","2.52700","3.94175","3.63525","3.71175","4.03550","3.42100","3.73475","4.78800","5.14050","2.63000","1.80775","4.33925","3.86200","4.09300","5.12325","4.71350","4.75575","4.70150","2.76750","2.43350","4.18125","4.42425","3.71650","4.11725","4.13175","3.99100","4.01250","3.92400","4.01625","4.06950","4.17850","1.43925","3.40525","3.31900","2.18950","3.07825","4.49875","2.54400","3.61000","4.25725","3.88650","4.52275","4.23625","3.06500","3.86750","3.47525","4.32025","3.54225","4.21150","4.04175","5.21500","4.04850","4.15700","4.52900","4.51075","1.37150","4.07125","3.71950","3.52525","4.24275","4.45825","3.58950","3.36950","3.89600"
"LRRC61","num","Molecular","Microarray Gene Expression"," 0.02150000"," 1.45883333","-0.30600000"," 0.23383333","-0.28033333"," 0.62983333","-0.25533333"," 0.26616667"," 0.85750000"," 1.12566667"," 0.41100000","-0.53600000"," 0.39950000"," 0.61416667"," 0.93300000"," 0.91150000"," 0.36483333"," 0.22950000","-0.02583333"," 0.46883333","-0.01400000"," 0.38633333","-1.16283333"," 0.36516667"," 0.40783333"," 0.32300000"," 0.71866667"," 0.35950000"," 0.24100000"," 0.86216667"," 0.35200000"," 0.34166667"," 0.23283333"," 0.20416667"," 0.55216667"," 0.12200000","-0.14016667"," 0.73650000"," 0.07983333"," 0.73316667"," 1.29033333"," 0.13016667"," 0.50116667"," 0.04200000"," 0.33283333","-0.25650000"," 0.45066667"," 0.61183333"," 0.31966667"," 0.66016667"," 0.33133333"," 0.02233333"," 0.33766667"," 0.21966667"," 0.97383333","-0.63766667"," 0.24250000"," 0.90900000","-0.29950000"," 0.43083333"," 0.97533333"," 0.89966667"," 0.01083333"," 0.25200000","-1.04750000"," 0.28950000"," 0.80033333"," 0.01700000"," 0.46400000"," 0.14233333","-0.38450000"," 1.06383333"," 0.34116667"," 0.34383333"," 0.76266667"," 0.69866667"," 0.93900000","-0.09616667"," 0.69316667","-0.19050000"," 0.33050000"," 0.01183333","-0.01283333","-0.04933333","-0.13466667"," 0.21900000","-0.06616667"," 0.06900000"," 2.31850000"," 0.59550000"," 0.84883333","-0.18666667","-0.92766667"," 0.10416667"
"PSIP1","num","Molecular","Microarray Gene Expression","-0.27358333","-0.63450000","-0.21483333"," 0.03408333"," 0.34908333","-0.58116667"," 0.23200000","-0.19158333","-0.55908333","-0.50933333"," 0.95516667"," 0.17918182"," 0.58083333"," 2.49200000","-0.36283333"," 0.22733333"," 0.01525000","-0.45966667","-0.43558333"," 0.58891667","-0.95800000"," 0.10658333"," 1.09500000"," 0.69216667"," 0.18125000"," 0.99775000"," 0.10716667"," 0.15808333","-0.31066667","-0.21191667","-0.90116667"," 0.57100000"," 0.34875000","-0.20141667","-0.11316667"," 0.53391667","-1.08466667","-0.02116667","-0.86108333","-0.83133333"," 0.34750000"," 0.08683333","-0.52175000","-0.39533333"," 0.32500000"," 0.46775000","-0.97966667"," 0.46458333","-0.52258333"," 1.04550000","-1.46283333","-0.85833333","-0.39058333"," 0.71283333","-0.32158333","-1.07791667","-0.49225000","-0.50300000","-0.05108333","-0.21583333","-0.63766667","-0.52383333"," 1.31483333","-0.65575000"," 0.31575000","-0.28008333","-0.89108333","-0.26991667"," 0.02391667"," 0.37700000","-1.01400000","-0.46291667"," 0.84933333","-0.63891667"," 0.11200000","-0.94000000","-0.79066667"," 0.05333333","-0.65716667","-0.50308333","-0.09891667"," 0.06608333","-0.71675000","-0.64316667","-1.24241667","-0.36275000","-0.17483333","-1.63366667","-0.00850000","-0.06041667"," 0.11308333","-1.41758333"," 0.18608333","-0.63316667"
"SPRR4","num","Molecular","Microarray Gene Expression"," 0.3475"," 0.1910","-0.6065","-0.2655"," 0.2800","-0.6845"," 0.3605","-0.5895"," 0.2580","-0.2815","-0.1470"," 0.0260","-0.2170"," 0.1535","-0.1725"," 0.2685","-0.9855","-0.7880","-0.1825","-0.1700"," 0.2720","-0.5620"," 0.2235"," 0.1880"," 0.3835"," 0.2575","-0.3470"," 0.3375","-0.3725","-0.1665","-0.2825","-0.5970"," 1.0870","-1.1885","-0.0095","-0.3810"," 0.6915","-0.1540"," 0.7540"," 0.4575","-0.1750","-0.0285"," 0.4750"," 0.2575","-0.2330"," 0.2535","-0.2515"," 0.2480"," 0.4095","-0.2285"," 0.0640","-0.0710","-0.1835","-0.2440","-0.0620","-0.2525"," 0.4510"," 0.9575"," 0.1450","-1.1915","-0.1665"," 0.3415","-0.5200"," 0.1185","-0.2665"," 0.8315"," 1.0430"," 0.7935"," 0.0980","-0.4490"," 0.2020","-0.3520"," 0.0920","-0.1655"," 0.0225"," 0.2365"," 0.5780","-0.2970","-0.0535"," 0.0115"," 0.3135"," 0.2945"," 0.6995","-5.3690","-0.8835"," 0.4310"," 0.4130","-0.3805"," 0.4760"," 0.4285","-0.0200"," 0.0940","-0.0540","-0.1870"
"ZFP90","num","Molecular","Microarray Gene Expression"," 0.12050000","-0.17983333"," 0.56083333"," 1.06383333","-0.94366667","-1.06516667","-0.63800000"," 0.63066667"," 0.08650000"," 0.50433333"," 1.34433333","-0.13016667"," 0.76066667"," 1.18800000","-0.61500000","-0.37066667"," 0.94666667","-0.46533333"," 0.05683333","-0.27233333","-0.42466667"," 0.36600000","-0.57916667"," 0.43066667"," 0.42500000"," 0.61883333"," 0.50333333"," 0.69216667"," 0.43683333"," 0.52016667","-0.16300000"," 0.07950000","-0.05816667"," 0.24650000"," 0.63050000"," 0.74216667"," 0.31766667","-0.41816667"," 0.18016667"," 0.42783333"," 0.61833333"," 1.32833333"," 1.12783333"," 0.04133333"," 0.54766667"," 0.84733333"," 0.28116667","-0.12766667"," 0.07700000"," 1.10716667","-0.02200000"," 0.65366667"," 1.39383333"," 0.27966667"," 0.44483333"," 0.38016667"," 1.02700000"," 0.44666667","-0.04200000"," 0.91883333"," 0.57150000"," 1.87816667"," 0.19916667"," 1.16316667"," 1.27366667"," 0.72783333"," 0.08900000"," 0.28950000"," 1.27116667"," 0.01800000"," 0.56600000"," 0.50566667"," 0.47450000","-0.04616667"," 0.07366667"," 0.31800000","-0.06900000","-0.31483333"," 1.10933333"," 0.56750000"," 0.53400000"," 0.39166667","-0.21233333","-0.03400000"," 0.22816667"," 1.34433333","-0.48400000"," 0.17066667"," 0.69933333"," 0.31916667","-0.12183333"," 0.06466667"," 0.47466667","-0.12700000"
"AP2B1","num","Molecular","Microarray Gene Expression","-0.44192308","-0.75384615","-0.68161538","-1.10546154","-1.16515385","-0.38500000","-0.44507692","-1.06215385","-0.08323077","-1.03746154","-0.53953846","-0.42253846","-0.80246154","-1.20630769","-1.10815385","-0.57438462","-0.92423077","-0.34892308","-0.44800000","-0.68746154","-0.70507692","-0.76976923","-0.13330769"," 0.03253846","-0.74115385","-0.75030769","-1.15469231","-0.51123077","-0.80076923","-0.26415385","-1.06446154","-0.03238461","-1.10684615","-0.81300000","-0.10284615","-0.94115385"," 0.06284615","-1.07976923","-0.95600000","-0.53384615","-1.30115385","-0.64453846","-0.67461538","-0.74084615"," 0.22961539","-0.59500000","-0.66284615","-0.46861538","-1.02007692","-0.61330769","-0.85930769","-0.79484615","-0.29853846","-0.94661538","-0.42976923","-0.96253846","-0.62023077","-0.53807692","-1.12230769","-0.41284615","-0.81723077","-0.07684615","-0.98007692","-0.49200000","-0.62676923","-0.64661539","-0.39984615","-0.39269231","-0.18946154","-0.76892308","-0.65915385","-0.55169231","-0.22953846","-0.77553846","-0.51084615"," 0.13600000","-0.92476923","-0.75046154","-0.09592308","-0.92061538","-1.10253846","-1.05115385","-0.71961538","-1.16446154","-1.61776923","-0.67092308","-0.04261538","-0.55784615","-0.62876923"," 0.03969231"," 0.18315385","-0.23546154","-0.25523077","-0.53376923"
"SLC30A7","num","Molecular","Microarray Gene Expression"," 0.298500000","-0.673750000"," 0.916833333","-0.591916667"," 0.392000000"," 0.741333333","-0.450083333"," 0.749333333","-0.052750000"," 0.746583333"," 0.390333333"," 0.783666667","-0.160500000","-0.007833333"," 0.645500000","-0.015250000"," 0.354000000"," 0.412416667"," 0.267000000"," 0.731250000"," 0.110083333"," 0.350416667"," 0.409833333"," 0.366750000"," 0.229750000","-0.497583333","-0.011500000"," 0.000916667"," 0.396583333","-0.091000000"," 0.410916667"," 1.182666667","-0.331000000","-0.182166667","-0.991666667"," 0.901666667"," 0.379166667","-0.227000000"," 0.869916667"," 0.596166667","-0.178583333","-0.833750000","-0.065333333"," 0.241333333"," 0.273166667","-0.090916667"," 0.018500000"," 0.748250000"," 0.703750000"," 0.235666667"," 0.327833333"," 0.644666667","-0.038750000"," 0.306166667"," 0.574916667"," 0.409250000"," 1.101333333"," 1.178083333"," 0.779416667"," 0.699000000","-0.528833333","-0.029500000"," 0.997500000","-0.206583333","-0.731250000"," 0.330166667"," 0.421083333"," 0.787583333"," 0.027000000"," 0.533083333"," 0.790750000"," 0.950833333","-0.078750000"," 0.489833333"," 0.746333333"," 0.185250000"," 0.913833333"," 0.609750000","-0.049666667","-0.136583333"," 0.430666667"," 1.325000000"," 0.424333333"," 0.670250000"," 0.767833333"," 0.871916667"," 0.736166667"," 0.636583333","-0.091666667"," 0.737333333","-0.117083333"," 1.015083333"," 0.006750000"," 0.316833333"
