Feature,Data_Type,Category,Sub_Category,ACH-000001,ACH-000048,ACH-000091,ACH-000116,ACH-000123,ACH-000132,ACH-000237,ACH-000256,ACH-000278,ACH-000291,ACH-000324,ACH-000409,ACH-000430,ACH-000443,ACH-000460,ACH-000524,ACH-000527,ACH-000542,ACH-000574,ACH-000608,ACH-000617,ACH-000646,ACH-000657,ACH-000663,ACH-000688,ACH-000696,ACH-000701,ACH-000704,ACH-000713,ACH-000719,ACH-000796,ACH-000811,ACH-000885,ACH-000906,ACH-000947,ACH-001042,ACH-001048,ACH-001063
COX19_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,3,2,2,5,2,5,2,3,2,3,3,4,1,2,2,1,2,4,2,3,2,3
MAP3K6_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,5,1,2,4,2,3,2,3,4,3,2,2,2,3,4,2,3,2,3,1,3,1,2,2,2,2,3,2,2,1,2
ZNF486_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,2,1,2,6,2,2,2,2,3,2,2,2,4,5,2,3,2,2,1,4,2,2,2,2,2,3,2,3,1,3
SYT7_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
CARMIL3_CopyNum,cat,Molecular,Copy Number,4,1,2,4,2,1,5,5,1,2,3,2,2,2,4,3,3,2,3,1,2,5,2,4,2,3,2,4,2,2,2,2,2,3,2,2,1,3
PPP1R3E_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,5,5,1,2,3,2,2,2,4,3,3,2,3,1,2,5,2,4,2,3,2,4,2,2,2,2,2,3,2,2,1,3
LRSAM1_CopyNum,cat,Molecular,Copy Number,4,1,2,4,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,4,2,2,2,4
ANGPTL1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,5,2,2,4,4,3,2,4,4,3,2,3,3,5,3,3,3,2,2,2,5,1,2,2,2,2,3,3,4,2,4
CLDN12_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,6,2,3,2,4,4,2,4,4,2,1,2,5,6,3,2,3,2,2,1,4,2,1,3,1,2,3,2,3,2,3
CCDC126_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,4,2,2,5,2,5,2,3,2,3,3,4,1,2,2,1,2,4,2,3,2,3
ASH2L_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,1,1,4,2,3,2,2,2,2,2,2,2,2,3,2,4,1,4,1,4,1,2,2,2,2,3,2,3,1,3
SEC11C_CopyNum,cat,Molecular,Copy Number,2,1,1,3,2,1,2,3,1,1,3,3,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2
CLDN10_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,2,3,3,1,3,2,5,2,3,2,2,3,2,3,2,2,4,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,3
CLDN8_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,1,2,4,1,2,2,2,2,1,3,3,4,2,2,3,4,4,2,3,2,2,1,3,1,2,2,2,2,3,2,2,1,5
CLDN6_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,6,3,2,4,2,4,2,3,2,4,1,2,1,2,2,3,2,2,2,3
CLDN1_CopyNum,cat,Molecular,Copy Number,5,1,2,5,2,3,3,5,2,2,3,4,3,3,3,3,4,3,5,3,3,5,2,3,2,2,2,6,0,2,2,2,2,4,2,2,3,2
TENM3-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,3,2,2,2,2,1,2,2,2,2,3,1,2,3,2,3,1,1,1,2,1,3,2,2,2,2,2,2,1,2
DIRAS3_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,6,2,2,4,4,3,2,3,4,3,2,2,3,4,4,2,3,2,3,2,4,3,3,2,2,2,4,2,2,2,5
PYGO2_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,4,3,3,2,2,2,7,2,2,2,2,2,4,3,4,2,4
LDB2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,3,1,3,2,2,2,2,2,2,1,3
CEP95_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,2,3,3,2,2,4,2,2,4,4,2,6,2,3,2,2,5,2,5,2,3,2,6,2,3,2,2,2,5,2,2,3,4
CCT6A_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,5,2,2,3,2,4,2,4,2,4,2,2,5,4,5,2,3,2,2,3,4,2,2,2,1,2,4,2,3,2,3
CLDN9_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,6,3,2,4,2,4,2,3,2,4,1,2,1,2,2,3,2,2,2,3
ANGEL2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,5,2,2,4,4,3,2,4,4,3,2,3,3,2,4,3,3,2,1,2,5,1,2,2,2,2,3,3,4,2,4
PIP4P1_CopyNum,cat,Molecular,Copy Number,6,2,2,2,2,1,5,5,1,2,3,2,2,2,4,3,3,2,3,1,2,5,2,4,2,3,2,5,3,2,2,2,2,3,2,2,1,3
PRMT9_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,2,3,1,3,2,3,1,3,2,2,2,2,2,2,1,3
ZNF479_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,5,2,2,3,4,4,2,4,2,4,2,2,5,4,5,2,3,2,2,3,4,2,2,2,1,2,4,2,3,2,3
CFAP119_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,2,2,4,2,2,3,2,2,2,2,3,3,2,3,3,4,4,2,4,2,2,2,4,2,2,1,2,2,3,2,2,2,5
ZNF598_CopyNum,cat,Molecular,Copy Number,6,1,2,3,2,1,2,4,2,2,3,2,2,3,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
SPOCD1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,2,3,4,2,3,2,2,2,3,1,2,2,2,2,3,2,2,1,5
JPT2_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
SPSB3_CopyNum,cat,Molecular,Copy Number,6,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
IL33_CopyNum,cat,Molecular,Copy Number,5,1,2,3,2,1,2,3,1,1,2,2,2,1,4,3,3,2,4,2,4,3,2,3,2,2,1,3,1,2,2,1,2,3,2,2,2,2
DMAC1_CopyNum,cat,Molecular,Copy Number,5,1,2,3,2,1,2,3,1,1,2,2,2,1,4,3,3,2,4,2,2,3,2,3,2,2,1,3,1,2,2,1,2,3,2,2,2,2
ZNF697_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,4,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
PKMYT1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,6,3,2,4,2,4,2,3,2,4,1,2,1,2,2,3,2,2,2,3
CD1A_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
PIGQ_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
SART1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,4,2,4,2,3,2,3,2,2,2,2,2,5,2,2,2,3
DNAJA3_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,4,2,2,1,2,2,3,2,2,2,3
TRIM41_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,4,4,4,2,3,4,3,2,4,4,3,2,4,3,5,4,2,3,2,4,2,5,1,2,2,2,2,3,2,2,2,4
UNC119_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,1,2,2,2,2,1,4,2,5,2,2,2,2,4,2,6,2,2,2,4,1,2,2,2,2,3,2,2,1,3
TBX19_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,5,2,2,4,4,3,3,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
ESAM_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
ADCK2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,6,3,3,2,5,4,2,4,5,2,1,3,4,5,3,2,3,2,3,1,4,2,2,2,1,2,4,2,3,2,4
DHX57_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,2,2,3,2,3,3,3,2,3,3,3,6,2,4,2,2,2,4,2,3,2,2,2,3,2,2,2,3
TBX18_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,1,2,3,2,1,1,3,3,2,2,3,3,3,3,2,3,2,4,1,4,2,2,2,2,2,3,2,2,2,3
USP14_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,2,3,1,3,2,2,2,2,4,2,4,2,4,6,2,3,2,4,2,2,2,3,2,2,3,2,2,6,2,2,2,2
USP6_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,3,2,1,2,2,2,2,1,2,3,2,2,3,2,2,2,2,4,1,2,1,3,1,1,2,1,2,4,2,2,1,3
ZNF251_CopyNum,cat,Molecular,Copy Number,4,1,3,3,2,4,3,2,3,2,4,7,3,2,2,6,4,3,2,3,5,3,2,4,2,5,2,6,2,2,2,2,2,4,2,3,2,3
USP2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,1,4,1,2,3,3,3,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,3
KIFC2_CopyNum,cat,Molecular,Copy Number,4,1,3,3,2,4,3,2,3,2,4,7,3,2,2,6,4,3,4,3,5,3,2,4,2,5,2,6,2,2,2,2,2,4,2,3,2,3
CREB3L1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,3,3,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
ACVR1B_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,5,2,4,2,2,2,6,1,2,2,2,2,3,2,2,2,3
CD1B_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
USP10_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,3,1,2,3,2,3,1,2,2,3,2,3,2,2,2,2,4,1,2,2,3,1,2,2,2,2,4,2,2,2,3
USP8_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2
FMNL3_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,5,2,4,2,2,2,6,2,2,2,2,2,3,2,2,2,3
CERS5_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,5,2,4,2,2,2,6,1,2,2,2,2,3,2,2,2,3
FCGR2C_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,5,4,2,4,4,3,3,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
DPP9_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,2,1,4,1,1,2,2,2,3,2,3,1,3
CCDC149_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,2,3,1,2,2,2,2,2,2,2,1,2
AP5B1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,5,2,4,2,3,2,3,2,2,2,2,2,5,2,2,2,3
CCDC34_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,1,5,2,3,3,1,3,3,3,2,3,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
MTMR6_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,3,2,2,2,5,2,2,3,2,2,3,2,3,2,1,2,3,1,2,2,2,2,2,2,2,2,2
ANKRD30A_CopyNum,cat,Molecular,Copy Number,3,2,2,2,2,1,3,4,2,2,2,4,2,2,3,3,3,2,3,3,4,4,2,4,2,3,1,5,2,2,2,2,3,4,3,2,1,2
MTMR7_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,1,3,3,1,1,4,2,3,2,2,1,2,2,2,2,2,3,2,4,1,2,1,4,2,2,1,2,2,2,2,3,1,2
CD1C_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
MTMR4_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,3,4,2,2,4,4,2,4,2,3,2,2,5,2,5,2,4,2,6,2,7,2,2,2,5,2,2,3,4
TRIM47_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,4,4,2,3,4,2,3,2,7,2,2,4,2,5,2,3,2,5,2,2,2,2,2,3,2,2,3,4
NMI_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,2,4,2,2,2,2,3,3,3,3,3,2,2,3,3,6,2,4,2,1,2,3,2,2,2,2,2,3,2,2,2,3
MTA1_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,3,4,2,2,4,2,3,2,4,1,3,3,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
ZNF682_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,2,1,2,6,2,2,2,2,3,2,2,2,4,5,2,3,2,2,1,4,2,2,2,2,2,3,2,3,1,3
LATS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,2,3,2,1,1,3,3,2,2,3,3,2,3,1,3,2,2,1,4,1,2,2,2,2,3,2,2,3,5
L3MBTL4_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,2,3,1,3,2,2,2,2,4,2,4,2,4,6,2,3,2,4,2,3,2,3,2,2,3,2,2,4,2,2,2,2
SLC25A46_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,4,1,2,2,2,3,2,4,2,3,2,3,3,4,4,2,3,2,3,2,5,2,2,2,2,2,3,2,2,2,3
ATP6V0D1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,1,2,3,2,3,2,2,2,2,2,3,2,2,4,2,4,1,3,2,2,1,2,2,2,2,3,2,2,1,3
TMEM67_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,1,2,4,2,3,3,2,5,5,3,3,2,3,3,2,4,2,3,2,6,2,2,2,2,2,4,2,3,2,3
RAPGEF4-AS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,3,2,2,2,3,4,3,3,3,2,2,3,3,6,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
TIGD7_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,6,3,2,4,2,4,2,3,2,4,1,2,1,2,2,3,2,2,2,3
IGFN1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,5,2,2,4,4,3,2,4,4,3,2,2,3,4,3,3,3,2,2,2,5,1,2,2,2,2,3,3,4,2,4
SEC22C_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,3,3,2,1,2,3,2,1,2,2,2,2,2,3,2,3,2,3,2,3,1,3,1,2,2,1,2,3,2,2,1,3
SCARF2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,7,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,2,3,2,3,2,2,1,4
INA_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,4,2,1,2,2,3,2,3,2,1,4,2,4,1,3,1,4,2,2,3,1,3,4,3,2,1,3
NUP210L_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,4,2,4,6,6,4,3,3,2,2,2,7,2,2,2,2,2,4,3,4,2,4
KRT75_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,5,2,4,2,2,2,6,1,2,2,2,2,3,2,2,2,3
CD1D_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
SLC16A6_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,4,2,2,4,4,2,4,2,6,2,2,5,2,5,2,3,2,6,2,2,2,2,2,3,2,2,3,4
SLC16A5_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,4,4,2,3,4,2,3,2,3,2,2,4,2,5,2,3,2,6,2,2,2,2,2,3,2,2,3,4
SLC16A4_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
GGTLC2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,2,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,3,2,2,3,3,2,1,4
SLC16A3_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,3,3,3,2,2,4,4,2,3,4,2,2,2,3,2,4,4,2,5,2,2,2,5,3,2,2,2,2,4,2,2,3,4
PDLIM1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,4,2,1,2,2,3,2,3,2,3,4,2,4,1,3,1,4,2,2,3,1,3,4,3,2,1,3
CNOT9_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,5,2,2,2,2,3,3,3,3,3,2,2,3,3,4,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3
SLC39A13_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,3,3,2,3,2,4,2,2,2,3,3,2,2,2,2,3,2,2,2,3
SMC3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,4,2,1,2,2,3,2,3,3,2,4,2,4,1,3,1,3,2,2,3,2,3,4,3,2,1,3
P2RX6_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,7,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,2,2,2,3,2,2,1,4
BOD1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,3,4,3,2,4,4,3,2,4,3,5,4,2,3,2,4,2,5,2,2,2,2,2,3,2,2,2,4
PRPF4_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,2,3,2,2,2,2,2,4,2,2,3,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,4
MSANTD3_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,2,2,2,4
LMF2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,1,4,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,3
PRPF3_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,4,3,3,2,2,2,4,2,2,2,2,2,4,3,4,2,4
RLIG1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,4,3,2,2,3,3,2,1,3,2,3,2,3,2,2,5,2,4,2,2,2,3,2,3,2,2,2,3,2,2,1,3
CD1E_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
R3HDM4_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,1,2,3,1,1,2,2,2,1,2,2,4,2,2,3,2,4,2,3,2,2,1,4,1,1,2,2,2,3,2,3,1,3
TMEM259_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,1,2,3,1,1,2,2,2,1,2,2,4,2,4,3,2,4,2,3,2,2,1,4,1,1,2,2,2,3,2,3,1,3
GUSBP11_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,2,2,2,3,2,2,1,4
DERL3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,2,2,2,3,2,2,1,4
KCNQ4_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,3,3,5,2,5,2,2,2,3,2,2,2,2,2,4,2,2,1,4
CCNB2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2
CCNE2_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,1,2,4,2,3,3,2,5,4,3,3,2,3,3,2,4,2,3,2,6,2,2,2,2,2,4,2,3,2,3
RABEP1_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,3,2,1,2,2,2,2,1,2,3,2,2,3,2,2,2,2,4,1,2,1,3,1,1,2,1,2,4,2,2,1,3
DDX60L_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,4,2,2,2,2,1,3,2,2,2,3,2,2,3,2,3,1,2,2,2,1,3,2,2,2,2,2,2,1,3
IGLL3P_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,3,2,2,2,2,3,2,2,1,4
LRP5L_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,3,2,2,2,2,3,2,2,1,4
RRP9_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,2,2,2,1,2,2,2,2,4,3,3,3,2,3,2,3,1,3,1,2,1,2,2,3,2,2,1,3
CDKN2AIPNL_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,1,2,3,4,3,2,4,4,3,2,3,3,4,4,2,3,2,3,2,5,2,2,2,2,2,3,2,2,2,2
ANKRD40_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,7,2,2,4,4,2,4,2,3,2,2,5,2,5,2,3,2,6,2,6,2,2,2,4,2,2,3,4
UAP1L1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,4,3,3,2,2,2,2,3,2,2,2,3,2,3,1,3,2,2,2,4,2,2,2,4
ARHGEF1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,2,1,3,3,2,2,2,4,4,4,2,6,3,4,5,2,3,2,2,3,4,2,3,2,2,2,3,2,3,1,3
SNORD107_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,3,2,2,2,2,2,3,2,2,1,2
CBFA2T2_CopyNum,cat,Molecular,Copy Number,4,1,2,4,2,2,3,6,2,2,4,5,3,2,4,4,4,2,7,2,4,4,2,4,2,3,2,3,1,2,2,2,2,4,2,3,2,3
ZNF502_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,2,3,2,1,2,2,2,2,2,3,2,3,2,3,2,3,1,3,1,2,2,1,2,3,2,2,1,3
CD2_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
ATG12_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,4,1,2,3,4,3,2,4,2,3,2,3,3,4,4,2,3,2,3,2,5,2,2,2,2,2,3,2,2,2,3
SESTD1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,3,2,2,2,3,4,3,3,3,2,2,3,2,6,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
BTF3L4_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,4,3,2,2,3,3,4,2,3,2,3,2,3,2,3,2,2,2,4,2,2,1,3
CCDC74B_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,4,3,3,2,3,3,3,2,2,3,2,6,2,4,2,3,2,3,2,2,2,2,2,3,2,2,1,3
PDCD5_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,5,2,3,4,4,2,2,4,4,4,2,7,3,5,5,2,3,2,4,3,4,3,4,1,2,2,3,2,3,1,3
ATP23_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,5,2,4,2,3,2,6,1,2,2,2,2,3,2,2,2,3
SYNGR3_CopyNum,cat,Molecular,Copy Number,6,1,2,3,2,1,2,4,2,2,3,2,2,3,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
RCCD1_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,2,3,3,2,2,3,2,2,2,2,2,2,2,3,3,2,5,2,4,2,2,3,3,2,2,2,2,2,3,2,2,2,4
SYNGR2_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,3,2,2,4,5,2,3,4,2,2,2,3,2,4,4,2,5,2,3,2,5,2,2,2,2,2,3,2,2,3,4
FAAP24_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,5,2,3,4,4,2,2,4,4,4,2,7,3,5,5,2,3,2,4,3,4,3,4,1,2,2,3,2,3,1,3
