"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-3P-A9WA","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994","TCGA-59-A5PD","TCGA-5X-AA5U","TCGA-OY-A56P","TCGA-OY-A56Q","TCGA-WR-A838"
"LINC02458_CNA","cat","Molecular","Copy Number Alterations",1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,0,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,1,1,1,2,1,1,-1,1,0,0,0
"DUSP6_CNA","cat","Molecular","Copy Number Alterations",1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,0,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,1,-1,1,2,1,1,-1,1,0,0,0
"POC1B_CNA","cat","Molecular","Copy Number Alterations",1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,0,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,1,-1,1,2,1,1,-1,1,0,0,0
"GALNT4_CNA","cat","Molecular","Copy Number Alterations",1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,0,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,1,-1,1,2,1,1,-1,1,0,0,0
"POC1B-GALNT4_CNA","cat","Molecular","Copy Number Alterations",1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,0,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,1,-1,1,2,1,1,-1,1,0,0,0
"ATP2B1_CNA","cat","Molecular","Copy Number Alterations",1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,1,-1,1,2,1,1,-1,1,0,0,0
"LINC00936_CNA","cat","Molecular","Copy Number Alterations",1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,-1,0,-2,0,0,-1,-1,0,-1,1,-1,1,-2,1,1,-1,1,0,0,0
"LINC00615_CNA","cat","Molecular","Copy Number Alterations",-1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CCER1_CNA","cat","Molecular","Copy Number Alterations",-1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"EPYC_CNA","cat","Molecular","Copy Number Alterations",-1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"KERA_CNA","cat","Molecular","Copy Number Alterations",-1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"LUM_CNA","cat","Molecular","Copy Number Alterations",-1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"DCN_CNA","cat","Molecular","Copy Number Alterations",-1,1,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"C12orf79_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"BTG1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CLLU1OS_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CLLU1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"C12orf74_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"PLEKHG7_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"EEA1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"RP11-486A14.2_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"NUDT4P1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"NUDT4P2_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"NUDT4_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"UBE2N_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"MRPL42_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"SOCS2-AS1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"SOCS2_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CRADD_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CRADD-AS1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"PLXNC1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,-1,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CCDC41_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,-2,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CCDC41-AS1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"MIR5700_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"TMCC3_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"MIR7844_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"KRT19P2_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"MIR492_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"NDUFA12_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"NR2C1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"FGD6_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"VEZT_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"MIR331_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"MIR3685_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"METAP2_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"USP44_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"PGAM1P5_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"NTN4_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"SNRPF_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,1,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CCDC38_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,-2,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"AMDHD1_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,-2,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"HAL_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,-2,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"LTA4H_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,-2,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"ELK3_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,-2,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
"CDK17_CNA","cat","Molecular","Copy Number Alterations",-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,-2,1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,1,1,1,-1,0,0,0,1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,-1,0,-1,1,-1,1,0,1,1,-1,1,0,0,0
